match_title,open_date,sales_amount,sales_share,audience_count,screen_count,kobis_search_year,kobis_rank,kobis_movie_code,kobis_movie_type,tmdb_rank,tmdb_original_title,tmdb_release_date,tmdb_release_year,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_genre_ids,tmdb_genres,tmdb_runtime,tmdb_tagline,tmdb_budget,tmdb_revenue,tmdb_production_companies,tmdb_cast,tmdb_directors,tmdb_keywords,tmdb_poster_url
해적: 도깨비 깃발,2022-01-26,12523963990,2.0,1339242,1708,2022,12,20201965,전체,127,해적: 도깨비 깃발,2022-01-26,2022,4.2169,6.531,227,28|12|35|14,액션|모험|코미디|판타지,126,"가자, 보물 찾으러!",19597380,10247262,Oscar 10 Studio|ANEW|Lotte Entertainment,강하늘(Woo Moo-Chi)|한효주(Hae-Rang)|이광수(Mak-Yi)|권상우(Bu Heung-Soo)|채수빈(So-Nyeo)|세훈(Han-Goong)|김성오(Kang-Seob)|박지환(Akwi)|성동일(Merchant Choi)|김기두(Gomchi),Kim Joung-hoon,treasure|sequel|joseon dynasty (1392–1910),https://image.tmdb.org/t/p/original/kGCLsiqw2AbPHFPraOsyGTUOUAk.jpg
브로커,2022-06-08,12586786030,2.0,1261131,1594,2022,13,20206257,전체,87,브로커,2022-06-08,2022,4.0565,7.158,547,18,드라마,129,"이제, 우리랑 행복해지자",0,18632208,CJ ENM|Zip Cinema,송강호(Sang-hyun)|강동원(Dong-soo)|배두나(Su-jin)|IU(So-young)|이주영(Detective Lee)|임승수(Hae-jin)|박지용(Woo-sung)|김선영(Orphanage Director's Wife)|이무생(Seon-ho)|이동휘(Mr. Song),고레에다 히로카즈,"baby|adoption|investigation|broker|road trip|family relationships|road movie|abandoned baby|busan, south korea|thought provoking|baby box|family story|embarrassed",https://image.tmdb.org/t/p/original/8pAoMLsA1h3z2uXvt353P5aScPO.jpg
인생은 아름다워,2022-09-28,10898038019,1.7,1171602,1285,2022,14,20198317,전체,721,인생은 아름다워,2022-09-28,2022,1.3156,6.875,20,10402|18|10749,음악|드라마|로맨스,122,생애 가장 빛나는 순간을 노래하다,0,0,The LAMP,류승룡(Kang Jin-bong)|염정아(Oh Se-yeon)|박세완(Young Oh Se-yeon)|옹성우(Park Jeong-woo)|심달기(Hyun-jeong)|하현상(Kang Seo-jin)|Kim Da-in(Kang Ye-jin)|박영규(Jin-bong's Father)|김혜옥(Jin-bong's Mother)|전무송(Mr. Choi),최국희,musical,https://image.tmdb.org/t/p/original/pZG6SMsRij6MHeRa9wjUAxneDei.jpg
킹메이커,2022-01-26,7313720610,1.2,775583,1185,2022,17,20188441,전체,400,킹메이커,2022-01-26,2022,2.0352,7.1,30,18|36,드라마|역사,123,"세상을 바꾸고 싶은 두 남자, 치열한 선거전쟁이 시작된다",0,6019720,Plus M Entertainment|See Át Film,설경구(Kim Woon-beom)|이선균(Seo Chang-dae)|유재명(Kim Young-ho)|조우진(Manager Lee)|박인환(Kang In-sang)|배종옥(Lee Hee-ran)|김새벽(Myeong-sook)|이해영(Lee Han-sang)|김성오(Secretary Park)|전배수(Advisor Lee),변성현,election campaign|politics|politician|election|presidential campaign|korea president|south korea|kim dae-jung,https://image.tmdb.org/t/p/original/7Hn6Svl2ncOOY8bjOdsjnNmHYtf.jpg
경관의 피,2022-01-05,6687389520,1.1,679503,1187,2022,19,20199882,전체,549,경관의 피,2022-01-05,2022,1.7421,6.6,38,80,범죄,119,"경계에 선 두 경찰, 누구를 믿을 것인가",0,0,Leeyang Film|Acemaker Movieworks,최우식(Choi Min-jae)|조진웅(Park Kang-yoon)|이현욱(President Kim)|박희순(Chief of inspection)|권율(Na Young-bin)|박명훈(Cha Dong-chul)|정성모(President Kim)|이얼(Seo Joong-ho)|홍기준(President Yong)|백현진(Kwon Gi-ahn),Lee Kyu-man,based on novel or book|investigation|undercover cop|police officer|corrupt cop,https://image.tmdb.org/t/p/original/cQVOJcX7pUbmRQb0MgM1uqnj0kM.jpg
압꾸정,2022-11-30,5722751661,0.9,608197,1229,2022,20,20205106,전체,342,압꾸정,2022-11-30,2022,1.9244,5.5,25,35,코미디,111,나한테 죽이는 아이디어가 있어. 대한민국에서 한 번도 시도 안 했던 거,0,0,BA Entertainment|Hong Film|Big Punch Pictures|Showbox,마동석(Kang Dae-guk)|정경호(Park Ji-woo)|오나라(Oh Mi-jeong)|최병모(Jo Tae-cheon)|임형준(Lim Hyung-jun)|나광훈|길해연|차우진(Detective Oh)|김찬형(Detective Park)|한보름(Han-bi),Im Jin-soon,"plastic surgery|seoul, south korea",https://image.tmdb.org/t/p/original/6QXfrZWYS5cPlmNsIhpofW5R3ct.jpg
이상한 나라의 수학자,2022-03-09,5044868520,0.8,534216,1357,2022,21,20190299,전체,585,이상한 나라의 수학자,2022-03-18,2022,1.5416,8.0,58,18,드라마,117,정답보다 중요한 건 답을 찾는 과정이야,0,0,Joy Rabbit|Showbox,최민식(Ri Hak-sung)|김동휘(Han Ji-woo)|박해준(Ahn Gi-chul)|박병은(Kim Geun-ho)|조윤서(Park Bo-ram)|탕준상(Tae-yeon)|김원해(Park Pil-joo)|주진모(Professor Oh)|김희정(Bo-ram's Mother)|강말금(Ji-woo's Mother),Park Dong-hun,high school|mathematics|mathematician|private school|private lessons|janitor|high school student|north korean defector|inter-korean relations|national intelligence service (nis),https://image.tmdb.org/t/p/original/xiRoo0w89hDAFMnMFaIQMaHnbBJ.jpg
동감,2022-11-16,4755257700,0.8,490145,1013,2022,22,20224598,전체,909,동감,2022-11-16,2022,1.2276,6.8,59,10749|18,로맨스|드라마,114,마음을 수신합니다,0,0,Go Go Studio|BY4M Studio,여진구(Yong)|조이현(Mu-nee)|김혜윤(Han-sol)|나인우(Young-ji)|배인혁(Eun-seong)|노재원(Geun-tae)|남민우(Nam-hae)|임유빈(Seon-joo)|유재명(Supervisor)|박하선(Professor of Sociology),Seo Eun-young,remake,https://image.tmdb.org/t/p/original/f1i6kynpQDXcXxyZU5fpG9AwbKz.jpg
늑대사냥,2022-09-21,4769650393,0.8,458720,1226,2022,23,20211472,전체,36,늑대사냥,2022-09-21,2022,8.7081,6.4,440,28|53|27|80,액션|스릴러|공포|범죄,122,인간 스스로 먹잇감이 되다,9000000,20541,The Contents On|Contents G|Cheum Film|Finecut,서인국(Park Jong-du)|장동윤(Lee Do-il)|박호산(Lee Seok-woo)|정소민(Lee Da-yeon)|고창석(Ko Geon-bae)|장영남(Choi Myung-ju)|손종학(Son Soo-cheol)|정문성(Kim Gyu-tae)|이성욱(Lee Kyung-ho)|홍지윤(Song Eun-ji),김홍선,prison|ship|pacific|extreme violence,https://image.tmdb.org/t/p/original/op2y1gvqKhAh4yAPLwc4PlX3XRv.jpg
특송,2022-01-12,4172193200,0.7,443177,996,2022,25,20192354,전체,150,특송,2022-01-12,2022,3.4252,7.0,216,28|80,액션|범죄,108,반품 불가 특송에 모든 것을 걸었다!,0,0,Next Entertainment World|M Pictures,박소담(Jang Eun-ha)|김의성(CEO Baek)|송새벽(Cho Gyeong-pil)|염혜란(Han Mi-Young)|정현준(Kim Seo-won)|연우진(Doo-sik)|허동원(Sang-hoon)|한현민(Aasif)|전석호(Parrot man)|최덕문(Lim Gi-bang),Park Dae-min,,https://image.tmdb.org/t/p/original/n1rzu5vQKuePO4DrfM2ai1bRuBH.jpg
니 부모 얼굴이 보고 싶다,2022-04-27,3948625280,0.6,416374,1008,2022,26,20178501,전체,576,니 부모 얼굴이 보고 싶다,2022-04-27,2022,1.4672,7.0,13,18|9648,드라마|미스터리,111,"자식이 괴물이 되면, 부모는 악마가 된다",0,2918042,The Tower Pictures|Mindmark|Art Service|Korean Film Council|The Walt Disney Company Korea|Fox International Productions Korea,설경구(Kang Ho-chang)|천우희(Song Jung-wook)|문소리(Gun-woo's mother)|오달수(Do Ji-yeol)|고창석(Teacher Jung)|강신일(Principal)|성유빈(Kang Han-gyeol)|남기애(Gyu-beom's grandmother)|이미은(E-den's mother)|Yoo Jae-sang(Gun-woo),김지훈,bullying|based on play or musical|middle school|parents|student|school bullying,https://image.tmdb.org/t/p/original/kI8Si6MdySaFJDtok6RZlUaD4cF.jpg
리멤버,2022-10-26,3969817717,0.6,412778,1189,2022,27,20198461,전체,463,리멤버,2022-10-26,2022,1.8863,7.563,103,53|28|18,스릴러|액션|드라마,128,"60년의 계획, 복수를 위한 위험한 동행이 시작된다",0,0,Moonlight Film|Acemaker Movieworks,이성민(Pil-ju)|남주혁(In-gyu)|박근형(Kim Chi-deok)|정만식(Kang Yeong-sik)|윤제문(Kim Moo-jin)|송영창(Jung Baek-jin)|문창길(Professor Yang)|최민철(Sergeant Kim)|박병호(Tojo Hisashi)|남문철(Team Leader),이일형,revenge|political assassination|japanese occupation of korea,https://image.tmdb.org/t/p/original/1MIa1d1jhSqp3s587oruFv3UiSP.jpg
뜨거운 피,2022-03-23,3782750970,0.6,398090,1279,2022,28,20199500,전체,339,뜨거운 피,2022-03-23,2022,2.0738,6.318,22,80|28|53,범죄|액션|스릴러,119,더 이상 물러날 곳도 도망칠 곳도 없다. 누구든 망설이는 놈이 진다!,0,0,Gorae Pictures,정우(Hee-soo)|김갑수(Elder Son)|최무성(Yong-kang)|지승현(Cheol-jin)|김해곤(Yang-dong)|윤지혜(In-sook)|이홍내(Ah-mi)|윤제문(Loan Shark)|정영주(Madam Yoon)|정호빈(Cheon Dal-ho),Cheon Myeong-kwan,"based on novel or book|busan, south korea",https://image.tmdb.org/t/p/original/4c0jDc8NjTD07K8PeZbLRBb7zXL.jpg
앵커,2022-04-20,1651791610,0.3,171255,1032,2022,35,20196669,전체,814,앵커,2022-04-20,2022,1.3746,6.044,45,53|9648|27,스릴러|미스터리|공포,111,제 죽음이 정세라 앵커의 입을 통해 보도되면 너무 기쁠 것 같아요,0,1300000,about Film|Acemaker Movieworks|Insight Film|DCG Plus,천우희(Jeong Se-ra)|신하균(Choi In-ho)|이혜영(Lee So-jung)|박지현(Seo Seung-ha)|차래형(Min Ki-tae)|Kim Young-pil(Heo Ki-jeong)|박세현(Yoon Mi-so)|정순원(Producer Choi)|목규리(Reporter Song)|남문철(News Director),Jeong Ji-yeon,hallucination|hypnosis|murder|motherhood|investigative journalism|tv news anchor,https://image.tmdb.org/t/p/original/mfWl5cGXqbDRgQWTHZ7GPbuSKFj.jpg
공기살인,2022-04-22,1473339250,0.2,158265,756,2022,36,20204845,전체,986,공기살인,2022-04-22,2022,1.2078,7.3,31,18|9648,드라마|미스터리,107,"알고 있었죠, 사람이 죽을 수도 있다는 거",0,0,The Contents On,김상경(Jeong Tae-hoon)|이선빈(Han Young-ju)|윤경호(Seo Woo-sik)|서영희(Han Gil-ju)|장혁진(President Cho)|김정태(Han Hyun-jong)|송영규(Jeong Kyung-han)|이지훈(In-ho)|성병숙(Soon-im)|김하언(Jung Min-woo),Cho Yong-sun,based on novel or book|based on true story|sterilization|chemical disaster,https://image.tmdb.org/t/p/original/wQ9qGpSgptQAVWkVQpup4ftiBxJ.jpg
젠틀맨,2022-12-28,1421084655,0.2,152558,751,2022,37,20210140,전체,840,젠틀맨,2022-12-28,2022,1.1836,5.9,25,28|80,액션|범죄,123,나쁜 놈 잡는데 예의가 필요해?,0,0,H& Entertainment|트릭스터|Contents Wavve|Studio Wavve,주지훈(Ji Hyun-soo)|박성웅(Kwon Do-hoon)|최성은(Kim Hwa-jin)|박혜은(I-rang)|강홍석(Chang-mo)|이달(Pil-yong)|권한솔(Joo-young)|이서환(Manager Lee)|박지훈(Myeong-ho)|표영서(Yeon-soo),Kim Kyoung-won,falsely accused|private investigator|impersonator|prosecutor|abduction|ambiguous,https://image.tmdb.org/t/p/original/7LvQFbeED6sUVAVZ6Cet5igqTvs.jpg
해피 뉴 이어,2021-12-29,1183820530,0.2,122596,832,2022,38,20217807,전체,444,해피 뉴 이어,2021-12-29,2021,2.0586,7.199,158,35|10749,코미디|로맨스,137,"14인 14색, 우리 모두의 로맨스",0,1906786,Hive Media Corp|CJ Entertainment,이동욱(Yong-jin)|원진아(Yi-young)|한지민(So-jin)|서강준(Yi-kang)|강하늘(Jae-yong)|윤아(Soo-yeon)|이혜영(Catherine)|정진영(Sang-gyu)|김영광(Seung-hyo)|이광수(Sang-hoon),곽재용,"hotel|holiday|christmas romance|seoul, south korea",https://image.tmdb.org/t/p/original/f99PUPjtqMGEylIhRm0H8pv9DFy.jpg
서울괴담,2022-04-27,1076281490,0.2,112725,474,2022,40,20217982,전체,873,서울괴담,2022-04-27,2022,1.2273,6.5,20,27|14,공포|판타지,122,,0,811092,Plus M Entertainment|Zanybros,김도윤(Gi Hoon [Tunnel])|이열음(Soo Jin [The Woman in Red])|이호원(Choong Jae [Tooth Worms])|아린(Ji Hyeon [Necromancy])|이수민(Hye Yeon [Necromancy])|정원창(Jeong Gyoon [The Wall])|엑시(Woman [The Wall])|Seola(Ji Hye [The Closet])|이민혁(Jae Hoon [Ghost Marriage])|이영진([Ghost Marriage]),홍원기,"anthology|urban myth|seoul, south korea",https://image.tmdb.org/t/p/original/2ZWxZvDWYoDj7PHFizgi17yEZyb.jpg
인민을 위해 복무하라,2022-02-23,709334190,0.1,79105,598,2022,42,20208006,전체,66,인민을 위해 복무하라,2022-02-23,2022,5.4739,6.49,50,18,드라마,146,"저에게, 한 번만 더 기회를 주십시오",0,547758,JNC Media Group|Leopardo Corea,연우진(Mu-kwang)|Ji an(Su-ryeon)|조성하(Division Commander)|정규수(Commissar)|Kim Ji-chul(Company Commander)|Kim Byeong-man(Senior Soldier)|박정언(Leader's Wife)|Jang Hae-min(Mu-kwang's Wife)|주성환(Chairman),장철수,korean army,https://image.tmdb.org/t/p/original/rfKduNqGNmmAc6rw0GvK9K9vHFh.jpg
리미트,2022-08-31,637399902,0.1,68097,687,2022,43,20208721,전체,769,리미트,2022-08-31,2022,1.2969,5.2,15,53|80,스릴러|범죄,88,타깃이 된 그녀의 강렬한 추격이 시작된다!,0,0,JNC Media Group|Better Tomorrow,이정현(So-eun)|문정희(Hye-jin)|진서연(Yeon-ju)|박명훈(Jun-yong)|최덕문(Seong-chan)|박경혜(Myung-sun)|임철형(Park Hyeok-jun)|김하언(Won-ho)|백승철(Shin Gwang-ho)|오민석(Lee Cheol-woo),Lee Seung-jun,police|child kidnapping,https://image.tmdb.org/t/p/original/5FuR2q0kuPFbIY1HXQyANlH1W8z.jpg
더 킬러: 죽어도 되는 아이,2022-07-13,601780660,0.1,60175,314,2022,46,20225186,전체,99,더 킬러: 죽어도 되는 아이,2022-07-13,2022,4.0419,7.65,421,28|80|53,액션|범죄|스릴러,95,평화를 위해 다시 시작된 킬러 본능!,0,595112,M-Line Distribution|iHQ,"장혁(Bang Ui-kang)|Lee Seo-young(Kim Yoon-ji)|방은정(Sung-yeon)|브루스 칸(Yuri)|이승준(Detective Lee)|Yoo Seo-jin(Divorced Woman)|신승환(Park Hyung-joo)|홍서준(Kim Jung-hoon)|이채영(Hyun-soo)|Choi Ki-seob(""Birthmark"")",Choi Jae-hoon,assassin|based on novel or book|kidnapping,https://image.tmdb.org/t/p/original/qPXGKOEQ1NSrmH6s7qFFF3qC9O6.jpg
서울의 봄,2023-11-22,115350491410,19.4,11854779,2328,2023,1,20212866,전체,79,서울의 봄,2023-11-22,2023,4.1592,7.5,146,18|53|28|10752|36|80,드라마|스릴러|액션|전쟁|역사|범죄,141,1979.12.12 그날 밤 철저히 감춰진 9시간,0,0,Hive Media Corp,황정민(Chun Doo-gwang)|정우성(Lee Tae-shin)|이성민(Jung Sang-ho)|박해준(Roh Tae-geon)|김성균(Kim Jun-yeob)|김의성(Oh Gook-sang)|정동환(Choi Han-gyu)|안내상(Han Young-goo)|이재윤(Lim Hak-joo)|이준혁(Kwon Hyung-jin),김성수,"politics|1970s|coup d'etat|martial law|based on true story|docudrama|political thriller|korea president|korean army|seoul, south korea|chun doo-hwan",https://image.tmdb.org/t/p/original/ukVVnY9ovwl78WE5KndcpA6SnAm.jpg
밀수,2023-07-26,49685009003,8.3,5143219,1932,2023,3,20218541,전체,315,밀수,2023-07-26,2023,2.2554,6.577,78,80|28,범죄|액션,129,열길 물속은 알아도 한길 사람 속은 모른다!,0,0,Filmmaker R&K,김혜수(Jo Choon-ja)|염정아(Uhm Jin-sook)|조인성(Kwon Pil-sam)|박정민(Hammer)|김종수(Lee Jang-choon)|고민시(Go Ok-boon)|김재화(Pig Mom)|박준면(Yang Geum-ne)|박경혜(Dok-sun)|주보비(Eok Cheok-i),류승완,1970s|smugglers|smuggling|haenyeo,https://image.tmdb.org/t/p/original/ayLXqPZCu3uaLLhXiqvw5NBb7Lw.jpg
콘크리트 유토피아,2023-08-09,37412802232,6.3,3849242,1731,2023,4,20204264,전체,97,콘크리트 유토피아,2023-08-09,2023,4.6167,6.913,299,53|28,스릴러|액션,130,"모든 것이 무너졌다, 우리 아파트만 제외하고",0,28900000,Climax Studios|BH Entertainment,이병헌(Yeong-tak)|박서준(Min-seong)|박보영(Myeong-hwa)|김선영(Geum-ae)|김도윤(Do-gyun)|박지후(Hye-won)|김학선(Assemblyman)|공민정(Hyo-jin)|엄태구(Homeless 1)|정영기(Homeless 2),엄태화,"dystopia|post-apocalyptic future|based on comic|survival|apocalypse|apartment building|apartment|based on webcomic or webtoon|seoul, south korea",https://image.tmdb.org/t/p/original/aKApVX9hc5otPxa3Jbf27sW6tsi.jpg
노량: 죽음의 바다,2023-12-20,34032608940,5.7,3438133,2196,2023,5,20203702,전체,247,노량: 죽음의 바다,2023-12-20,2023,2.8933,6.376,161,10752|28|36|18,전쟁|액션|역사|드라마,152,전쟁을 끝낼 최후의 전투,40000000,34210966,Big Stone Pictures,김윤석(Admiral Yi Sun-Shin)|백윤식(Shimazu Yoshihiro)|정재영(Chen Lin)|허준호(Deng Zilong)|김성규(Junsa)|이규형(Arima Harunobu)|이무생(Konishi Yukinaga)|최덕문(Song Yeo-jong)|안보현(Yi Hoe)|박명훈(Shimazu Tadatsune),김한민,japanese invasion of korea|joseon dynasty (1392–1910)|yi sun-sin|imjin war,https://image.tmdb.org/t/p/original/WqgLrAbPnEfgn7WP7J2IvL1Z9V.jpg
30일,2023-10-03,21256881514,3.6,2165358,1226,2023,6,20228819,전체,523,30일,2023-10-03,2023,1.8253,7.327,81,10749|35,로맨스|코미디,119,기억도 로맨스도 날리고 웃음만 남겼다,6000000,18416734,Mindmark|Woollim,강하늘(Noh Jung-yeol)|정소민(Hong Na-ra)|조민수(Do Bo-bae)|임철형(Hong Jang-goon)|Hwang Se-in(Hong Na-mi)|이상진(Gui-dong)|김선영(Jung-yeol's Mom)|윤경호(Ki-bae)|엄지윤(Young-ji)|송해나(Ae-ok),남대중,amnesia,https://image.tmdb.org/t/p/original/9HYAkujh1UAKXByIF6LB4D3KsgA.jpg
천박사 퇴마 연구소: 설경의 비밀,2023-09-27,18635492555,3.1,1916429,1511,2023,7,20227410,전체,196,천박사 퇴마 연구소: 설경의 비밀,2023-09-27,2023,2.8937,6.276,58,14|9648|28,판타지|미스터리|액션,98,귀신을 믿지 않는 가짜 퇴마사! 그의 세계를 흔드는 진짜 사건이 나타났다!,0,14000000,Filmmaker R&K|Semicolon Studio|CJ ENM Studios,강동원(Dr. Cheon)|문성현(Young Dr. Cheon)|허준호(Bum-cheon)|이솜(Oh Yoo-kyung)|이동휘(Kang In-bae)|김종수(Mr. Hwang)|박소이(Oh Yoo-min)|윤병희(Hwa Raeng-I)|주보비(Jeom Ba-chi)|박경혜(Sa-wol),김성식,exorcism|possession|youtuber|based on webcomic or webtoon,https://image.tmdb.org/t/p/original/ycKUUxMk7MfJLPstEYxat0rRMj2.jpg
영웅,2022-12-21,17759190427,3.0,1786092,1314,2023,8,20196478,전체,714,영웅,2022-12-21,2022,1.2728,6.6,19,18|36|28,드라마|역사|액션,120,1909년 하얼빈의 총성. 잊을 수 없는 이야기가 시작된다.,0,0,JK Film|CJ ENM,정성화(Ahn Jung-geun)|김고은(Seol-hee)|나문희(Cho Maria)|조재윤(Woo Deok-sun)|배정남(Jo Do-seon)|이현우(Yu Dong-ha)|박진주(Ma Jin-ju)|장기용(Choi Ji-yong)|Kim Sung-rak(Itō Hirobumi)|김중희(Wada),윤제균,"musical|based on true story|based on play or musical|japanese invasion of korea|korean resistance|1900s|japanese occupation of korea|harbin, china",https://image.tmdb.org/t/p/original/ty2BX4V4ZBAg2ApG2WMmVYKwB1t.jpg
교섭,2023-01-18,17460908740,2.9,1721100,1289,2023,9,20190808,전체,321,교섭,2023-01-18,2023,2.5884,5.75,60,28|53|18,액션|스릴러|드라마,108,"아프가니스탄, 목숨을 구하기 위해 목숨을 걸다",0,13325763,Plus M Entertainment|Watermelon Pictures|One Take Film,황정민(Jung Jae-ho)|현빈(Park Dae-shik)|강기영(Lee Bong-han)|이승철(Choi)|정재성(Kim)|박형수(Park)|안창환(Shim)|전성우(Cha)|박원상(MC)|강말금(Kim Eun-hee),임순례,diplomat|kidnapping|afghanistan|based on true story|taliban|hostage negotiator|negotiation|2000s|national intelligence service (nis),https://image.tmdb.org/t/p/original/uKfHNIWC8d6pcrCaduTjjetYjJw.jpg
잠,2023-09-06,13894258933,2.3,1470359,1231,2023,10,20224667,전체,387,잠,2023-09-06,2023,2.1826,6.651,241,27|9648|53,공포|미스터리|스릴러,94,매일 밤 낯선 사람이 깨어난다,0,11033636,Lewis Pictures|Lotte Entertainment|BY4M Studio,정유미(Soo-jin)|이선균(Hyun-su)|김국희(Min-jung)|이경진(Soo-jin's Mother)|윤경호(Doctor)|김금순(Shaman)|Kim Jun(Jin-hyeok)|이동찬(Park Chun-gi)|박현정(Nurse)|오윤수(Drama Actress),유재선,married couple|sleep|sleepwalking,https://image.tmdb.org/t/p/original/aQCDmuAFQYKaOIQCnH4X7NlTzVn.jpg
달짝지근해: 7510,2023-08-15,13445519901,2.3,1388309,884,2023,11,20226500,전체,648,달짝지근해: 7510,2023-08-15,2023,1.7315,5.789,19,35|10749,코미디|로맨스,118,OMG! 세상에 이런 맛이?!,4862154,0,Movierock,유해진(Cha Chi-ho)|김희선(Lee Il-young)|차인표(Cha Seok-ho)|진선규(Byung-hoon)|한선화(Eun-sook)|정다은(Jin-ju)|이준혁(Dong-woo)|이지훈(In-guk)|윤병희(Park Seung-joon)|김서현(Chief Police),이한,,https://image.tmdb.org/t/p/original/kSqTDw2qC6SqOxQFMA7Mxk35M0K.jpg
드림,2023-04-26,10818979597,1.8,1128080,1285,2023,12,20198482,전체,77,드림,2023-04-26,2023,5.0547,6.906,127,35|18,코미디|드라마,125,"집은 없고요, 꿈은 있습니다",0,3890008,October Cinema|No Brake Film|Plus M Entertainment|Blue Danube Films,박서준(Yoon Hong-dae)|IU(Lee So-min)|김종수(Kim Hwan-dong)|고창석(Jeon Hyo-bong)|정승길(Son Beom-soo)|이현우(Kim In-seon)|양현민(Jeon Moon-soo)|홍완표(Jo Young-jin)|허준석(Hwang In-kook)|이하늬(Byung Sam),이병헌,sports|controversy|based on true story|football (soccer)|homeless|football (soccer) team|playful|chasing dreams|leadership|optimistic,https://image.tmdb.org/t/p/original/yEEwn4AfgVXEyjKsJ6w6qSaInez.jpg
비공식작전,2023-08-02,10192141216,1.7,1058645,1151,2023,13,20193879,전체,318,비공식작전,2023-08-02,2023,1.9718,6.676,54,28|53|18,액션|스릴러|드라마,132,"두 남자, 하나의 돈가방, 지원은 없다",0,0,Wind Up Film|Why Not Film,하정우(Lee Min-jun)|주지훈(Kim Pan-su)|임형국(Oh Jae-seok)|김응수(Director)|김종수(Minister Choi)|박혁권(Manager Park)|유승목(Vice-minister Lee)|장소연(Jae-seok's Wife)|최정우(Chief secretary)|번 고먼(Carter),김성훈,diplomat|taxi driver|rescue mission|1980s|lebanon,https://image.tmdb.org/t/p/original/AmyXMz6yUd5s9P8IQVuvkP7AP3k.jpg
